Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Target
2.675868907	0.127438807	0.005929258	1.800182544	1.618216297	-0.92612221	-2.323033433	2.358483435	-1.317988777	5.252733059	0
1.164248132	1.77389794	4.111154764	0.240562195	0.723316078	-2.73832883	-1.242591957	1.149021294	1.299862569	0.998941507	1
-0.672672184	2.864359251	-0.281089695	-1.572779774	2.961839194	2.284679485	1.937699937	0.892268323	1.888433412	4.05408058	1
-0.959259162	-0.059256612	0.438369736	-3.922677315	-1.355543455	-4.655355975	1.734277239	0.738666112	2.509886964	-4.815834816	1
-1.961587574	-0.857166816	-0.769104442	0.098049861	-0.016094498	0.390225741	2.511081134	-1.117180038	2.35697125	-5.430885189	0
-0.486075932	2.004160325	-3.266143874	-0.969449354	0.058734098	-0.801787962	0.521234696	-1.842060757	2.463193719	-0.888803547	1
-0.863696771	-0.658074101	1.29236592	-0.002223037	-0.736066059	-1.060716987	0.306401328	0.372115558	1.716045095	-3.396309458	0
2.096902471	-0.150895	-0.56331604	0.580162076	-2.325507585	-1.609035794	1.403566124	-0.458157975	-0.415800661	-4.192095099	0
4.007978832	0.619019072	-1.295892445	1.798929296	-0.442417858	-0.950381248	-0.690337792	0.895115005	-2.08379894	2.312526285	0
-1.19782438	0.010995739	1.9563705	0.679018227	-1.611252437	1.096788582	0.220450462	-1.477892235	0.786772264	-3.523079052	0
-2.612948963	-0.279543982	-0.612370326	-2.653277967	-1.376425359	-1.490657835	-0.858499946	0.532742399	3.071294227	-2.225677026	1
-2.414148551	0.179150777	-1.453879269	-3.852650486	-4.479985441	-6.018681348	0.342390318	-3.911456096	3.402444691	-9.854205149	1
-4.274173842	1.672654884	0.550711366	-1.603722543	1.428984015	1.773540741	2.944381799	-3.717899234	3.301571246	-3.776268439	0
-0.13228773	-3.125075586	2.038356814	0.76708686	3.51599212	-0.972346356	-0.101250442	4.876444207	-0.11733416	2.441948677	0
-0.586528554	0.105112364	0.305994164	-0.906782247	-2.184729636	-0.703850953	0.129772113	-0.345916159	1.264150612	-3.220266714	1
4.701068054	2.697212008	3.415617187	1.875733247	-2.447011061	-4.084704651	-2.963769874	-2.114339501	-2.735251721	0.790407409	0
0.898577961	-0.270385525	0.986284973	1.669809815	0.260009898	-0.29996424	3.453160459	-2.490665378	-0.962112194	-5.019503789	1
-1.072724498	-0.239463705	0.222500412	-0.927110596	-1.231994449	0.740271561	0.23980397	0.871353243	1.347426631	-1.501707946	1
-2.282572703	-0.324045807	-0.540823101	-1.562856106	0.766877433	1.26233257	0.510972141	-0.749007544	0.164622428	0.512616108	1
-4.400425668	-2.119526758	0.649207616	-3.281809679	1.419685042	-1.35947447	1.330594898	0.06786006	1.797117623	-2.716454777	0
-2.034060904	0.502647876	0.800509819	-1.949914867	2.156875661	-0.900644827	1.390732969	-1.497500421	0.542296833	-0.070819224	1
-2.490637455	0.735394391	2.480137724	-0.03654986	0.582730265	-1.216487322	-4.977146076	0.438539007	2.872262109	2.776635088	0
-1.713546509	1.421056374	1.445984832	-1.291821639	2.201904871	-1.531946513	0.122421025	-1.195875622	1.783570357	0.545890833	1
-3.203991159	-0.075193189	-2.12050139	-4.685907219	1.067849224	0.17345362	3.293967327	-0.293643778	1.48916861	-1.20690383	1
-1.408612957	0.726248425	0.823311067	-0.212150545	-0.268298148	-1.190434846	-3.031113677	-0.746586812	1.621938032	0.911390519	0
-2.131629274	-0.958541951	0.957905166	-1.672220965	-0.642973687	-1.045041742	0.535031465	-2.085968288	-0.445565604	-2.908255615	1
-5.224548496	-2.017363557	1.669887677	-3.234242994	0.848518678	-1.759631366	0.857638115	-1.80606706	1.610420969	-4.146943255	1
-1.51372335	1.37098544	0.918760483	-0.418085338	1.828175155	-0.268762969	-0.58077573	-2.623036627	0.163385287	1.48640942	1
1.415655504	2.351694613	2.82160884	2.661280982	3.036031461	-0.291323755	-0.070758376	-3.207781634	-1.582303104	2.388413987	1
-2.576591424	0.142690528	1.986919938	-2.59335596	-3.21284718	-1.300302027	-0.866034272	-0.850663637	2.19874876	-4.242630227	0
-2.389445017	-2.250812398	3.897913525	-2.235435045	-0.217790073	-3.950680818	-1.898783887	3.311001006	2.420763857	-1.906720575	0
-3.315086043	0.980369085	-3.262988602	-2.430027342	1.329971242	0.537933545	3.409049714	-1.219416749	4.622613275	-3.643490948	1
-3.843538751	0.366614953	-2.255404704	-2.278278479	3.223007378	1.357830945	1.333104883	-1.260639885	2.117955553	1.424701693	1
1.452225942	-2.454049145	0.760224419	2.824784951	-3.859782922	-2.589520709	-3.504002829	-0.477486404	-1.184121965	-4.032923725	0
-1.396355424	0.287649014	0.244859313	-0.921180246	1.344136542	-2.07430794	0.957788754	-3.838770567	-0.637419132	-1.831053321	1
0.269023595	2.572961584	-2.383975158	-0.980030066	-0.788753683	-0.181105424	1.816473443	-3.098556009	1.042812021	-1.975166758	1
0.273242569	-0.860126279	2.157089038	-0.142385996	-0.169904593	-4.537690538	2.044104262	-2.26946115	-0.285023681	-6.231264894	1
-4.104668496	-2.430789394	2.307423261	-1.529517672	-0.69765821	-1.375375493	2.316930495	0.005885723	3.618216878	-8.389935445	0
-2.934710158	3.416132856	-1.638164484	-4.302969278	0.589359752	-3.823169017	-1.082662491	-4.17099279	3.187238869	0.047287954	1
0.08590627	-0.415218372	1.336074011	2.938639468	-2.698505038	0.809498238	2.189561141	-0.959539007	2.826833877	-8.843382114	0
2.232285103	2.890066573	-0.42242689	0.780966069	-1.387788667	-0.727910965	-0.772116508	-1.829673738	0.085810453	0.410064481	1
-1.112999089	-0.744537127	-1.797009803	-1.99120228	-3.525975811	-1.128170325	-0.03753594	0.625173024	2.30770137	-4.512149698	1
1.731094041	2.251707886	-0.505607444	-0.356272321	0.120532496	-0.593996877	1.937062068	-0.680248217	0.417337508	-0.377245388	1
-0.215385645	0.343741401	-0.904786735	-1.337866467	-0.901017799	-0.978142513	1.110063303	-1.379665427	0.003406045	-2.055214166	0
-1.728818939	-0.263995623	1.3356134	-0.161476854	-1.866606415	-1.46296932	-0.060854445	-1.059182883	2.776150926	-5.567263718	0
-0.50414991	-0.642123522	0.019209718	-0.059425278	-1.525939757	-1.7333868	-1.307328959	-1.30429481	0.06832099	-2.2577194	0
2.184032672	2.21474063	-0.489686697	1.174519084	-0.723216561	1.262835816	-0.29453221	-1.074088823	-1.034809793	1.941143841	1
0.473397053	-1.749208711	0.745816431	-0.207791307	1.578103729	-3.08430438	-0.875359982	2.144855901	-0.468886886	1.1069916	0
0.967526746	2.451127266	-0.831810208	-0.801202609	-1.253794057	-0.388725763	-3.162263728	1.107275393	1.3408558	4.037553267	1
-2.861276921	-3.132434424	0.838648929	-1.138421981	0.332527958	-3.14968478	3.211003325	-0.26348268	2.519979289	-8.692594269	0
1.947955435	3.377052907	0.229330232	0.188772749	-0.618992121	1.257195802	-0.750350184	-0.919927738	-0.576639676	3.448102354	1
0.338012721	-0.232960818	0.256531245	0.328848393	-0.839170379	-1.772116803	-1.157603383	-0.405698754	0.140150555	-1.113512915	0
-0.134159968	-0.366006313	0.258996853	-1.522684916	-0.507349165	-1.952281847	-1.612424418	0.658511642	-0.492829188	1.297385512	0
-2.465954947	-2.7975313	3.078515103	-2.775072523	-0.732835821	-2.213329935	-0.519312357	3.002240346	0.919654051	-2.093555962	0
-3.503989763	1.329684973	2.186487097	-1.089687033	-1.140129228	1.478767813	-1.773173582	-0.478360296	3.795332704	-1.051891347	0
-0.935479473	0.665505929	-1.138677264	-0.474797602	0.458259226	-2.621820324	-0.779924561	-4.449504398	-0.548286086	-1.164124628	1
-0.731306695	0.295430115	-1.504879993	-0.134638959	1.369295486	2.99497409	-0.189135474	1.163070734	0.179881385	3.816836801	1
1.593231261	1.109718593	0.864884748	0.748127697	-0.845170058	-0.673426971	1.36587019	-0.260752633	0.54657168	-2.371269391	0
-4.593109322	-1.288221663	0.361333076	-2.551565458	-0.498978606	-0.260663272	1.379993119	-1.790307714	2.477947326	-5.24331676	0
-1.436288049	-0.207187083	3.08275436	-1.422083583	0.512403398	-1.540517444	1.03264422	1.269734979	2.036998169	-2.302720298	1
-0.357056821	-1.870526054	3.655260845	0.51528184	1.798231406	-0.992957643	-2.510660938	4.981135381	0.833967896	3.288365047	0
-2.383696049	-1.742759283	-1.75552031	-0.198571789	2.105973001	0.91638659	-0.058825601	-1.383344106	-0.820054042	0.990149381	1
-3.240804362	-1.268964738	-0.101597275	-2.946527796	0.876950551	-3.61820853	1.212850718	-3.61326741	-0.010956344	-4.002020847	1
0.818627617	1.343371399	2.840031501	1.748815853	2.479975233	-3.372237788	-0.424632866	-4.266751947	-1.578037087	-0.199013558	1
0.502307148	0.370666142	0.660865944	0.646159717	0.009936613	-0.772089256	0.360289033	0.85865679	1.599219275	-1.419549332	0
3.558036356	2.270284422	0.03405481	2.483508908	-1.462270553	-0.876204629	-1.094555997	-3.295785622	-2.5547917	0.452825038	1
-0.675218896	1.603735331	-2.900094344	-1.878879975	-2.28975978	-0.750329534	3.274373848	-2.834194834	2.570314453	-6.37595971	1
0.291694855	-0.175119846	0.009735895	0.277140255	-1.277520529	-2.945210117	-1.904767844	-1.721885229	-0.206476886	-1.678384475	0
-1.176572077	0.636205979	1.366947101	-0.734705021	-1.723927598	-0.45429531	-1.706293708	-0.165193356	1.679548692	-1.052175588	0
-2.53883776	-0.11180009	-1.756049768	-2.660066723	-0.634136315	-1.99219618	-1.553388784	-1.003677812	1.821634679	-0.639711852	1
0.109574723	1.173690787	1.292139723	0.762637936	0.161776827	0.324612002	2.337522775	-0.413107106	2.084861243	-3.367679565	0
-5.147524913	-3.285363054	2.843337305	-2.766664429	2.195468087	-1.74387787	-0.10649569	2.318202439	2.686138757	-1.896102345	0
-2.81330931	-0.962118055	-1.412181974	-2.695054245	-1.35809465	-3.138016252	-2.310677699	-0.690528039	2.117789137	-1.902588041	1
1.219926177	2.291758314	2.723860676	0.976103837	0.044272032	-0.789986663	0.084970731	0.900075344	2.434092269	-0.649848726	1
3.336228216	2.348820369	3.518383283	1.701589511	-2.359539906	0.04628742	1.197012137	0.662081806	0.35365923	-2.439248801	0
-0.627862846	0.60649592	-0.772941782	-1.091329229	0.953540246	-0.369563844	-0.682684366	-0.200465364	0.213768055	2.210222047	0
-2.549261026	0.439097196	-2.096234722	-2.46675098	-1.066264395	-3.45095864	1.459606312	-4.179342937	2.551609587	-6.469647509	1
1.085091157	1.950620231	-0.042412922	-0.848152237	0.557858337	-0.961915544	1.591915124	-0.95838501	0.065116607	0.105283743	1
-0.838876775	1.368295674	1.756490193	0.644711551	1.026325102	0.118705417	-0.303467993	-2.061209053	0.646782697	0.014623161	1
0.958582734	3.034629456	1.516752761	-2.210956333	-4.659305031	-1.665826444	-0.403426005	-0.258500001	2.28565946	-3.206946133	1
0.349167514	1.39677919	-1.602997385	0.028204593	0.028054864	1.695168033	3.056982235	-1.533069037	0.552697256	-1.946656638	1
-1.676579207	-0.996040947	0.78746141	-1.862521443	-1.294904274	-2.872163071	0.81986483	-2.367723913	0.061194356	-4.956601076	1
-1.382353934	2.334776549	-2.32411447	-2.125573758	0.393796626	-1.023218852	0.420347182	-2.877585114	1.820213766	-0.205709993	1
-2.599777749	0.912704896	0.667424943	-0.301468775	0.074203758	1.751192583	3.314205831	-2.931725749	2.465176883	-5.398643473	0
-2.238014493	-0.137508397	1.920448946	-1.448006892	-1.196316454	-0.659914827	-0.778831405	0.520002355	2.451220949	-2.271891004	0
0.846780893	1.138503999	1.318482642	1.170690864	1.495412325	-1.263716762	-4.811012526	1.692691609	0.408007935	6.37858753	0
0.204905237	6.114003109	2.03426991	-1.488571594	2.719866054	-0.534605488	3.329133435	-3.908500763	2.225168289	0.54235154	0
-1.259947192	-0.2514416	2.536719359	0.934112808	1.441665937	-0.272460564	1.262615932	-2.713396073	-0.454333197	-2.525387348	1
6.156914659	1.878370972	2.132410264	1.699001914	-2.906398477	-5.071212165	-2.731104051	-0.736800281	-3.66547238	1.029195606	0
-3.363276621	-0.68790737	1.372883205	-2.443283772	3.419929105	-1.95292523	-4.667665707	2.02859253	1.106633672	7.060750419	0
4.414945118	0.089532155	1.2818572	3.352010782	-3.467310747	-2.205784602	0.551746333	1.338777169	0.623744037	-5.62000157	0
5.157538786	1.229130014	0.275029446	1.424281963	-1.369122035	-4.40801228	-0.483705536	-0.195423732	-2.175361079	-0.319537543	0
-2.760682441	2.093763532	-3.306208089	-3.24984592	1.009983068	-1.182180901	-0.132992212	-1.548674163	3.688932884	0.593950399	1
-0.847771329	-3.555708866	0.188503899	-0.038683618	0.532793028	-2.191185174	5.350430167	0.796167958	1.249504526	-9.105239522	0
1.25979568	2.167072993	1.495158236	-1.745780246	-5.902366645	-2.976074688	-0.205353426	-1.019194663	2.078741367	-6.284205617	1
-0.180366316	1.579587931	1.444460426	0.029527471	0.738295269	-1.036928488	-2.98820608	-0.284441976	0.611588728	3.472794813	1
2.280229344	0.199294882	0.211951974	1.488601803	-3.488383064	-3.559037887	-0.563648984	-2.702467882	-0.610623029	-5.615991013	0
-0.103104646	1.013401976	2.117631186	-0.072514411	0.729722845	-2.010346818	0.488949128	-0.769491724	1.26964676	-1.617823378	1
-2.552897032	-4.20778383	2.501384872	-1.188675677	3.01977565	-3.538378781	0.121601795	3.354317652	0.98127609	-1.382315335	0
2.004140001	1.005261959	0.503668444	0.701023913	-3.237132589	-0.396967828	-0.633101584	-0.538078381	-0.455717648	-1.923362159	1
4.938333128	1.564578444	1.34308528	2.605231743	-3.485016773	-3.577486551	0.344433336	-1.836076091	-1.210678234	-4.889963267	0
1.233855035	-2.040556969	-0.271524434	1.004543032	3.886334281	-0.816879526	-0.820588775	2.980805452	-2.311875777	5.515876047	0
5.271116596	0.715662355	1.972085231	5.511813317	-3.533669261	-3.343180055	-0.235754868	-0.664279232	0.72590311	-7.134126545	0
-2.243301722	0.547836916	1.750966667	-1.387683559	1.553952474	-0.972432084	-0.587284423	-1.550181175	0.6045732	0.720299659	1
0.710478389	-0.572909015	-0.731322152	0.745602753	-1.047453936	-3.264684011	-1.056447401	-2.810239281	-1.140851595	-2.685301322	0
-2.087118431	-1.258678884	0.944342922	-3.180972919	-0.643218294	-2.448399236	1.580800745	-0.941454139	-0.001234779	-3.746649585	1
-2.303042052	2.736409352	3.154604129	-0.439156319	3.399715993	0.369628099	-3.296424003	-1.039520458	1.465979403	6.351153225	1
-0.471937754	1.781691933	2.381453628	0.383527031	1.960633858	-0.850184491	-0.657818252	-1.614782812	0.577256075	1.48348352	1
-2.399262482	0.848483065	-0.083469521	-2.882576231	-1.014031338	-0.747200988	-0.685051385	0.914288489	3.470862335	-0.870408918	1
1.026894927	1.968281727	1.990208332	1.087329552	0.31112539	0.439072076	-0.775470212	-1.11572105	-0.511173314	1.777124699	1
-5.159995299	-1.457327494	2.129281523	-1.99294597	0.445729089	0.9635893	0.022211454	0.502188792	3.391933335	-2.735032827	0
0.248866508	-0.141915184	2.086008176	-1.724863644	-0.781102712	-4.074416338	2.167902208	0.785528625	1.797722241	-5.186607847	1
4.320644742	1.321261757	1.027475452	2.83868619	-1.488525752	-3.930065286	-0.987689635	-1.23276556	-0.878809595	-2.099159414	0
-4.838331236	-2.569169424	1.64517972	-2.487758193	1.659096947	-1.43120243	0.803429126	0.807530337	2.841231699	-3.352513236	0
-2.053958854	1.55103352	-0.160412543	-2.949896898	2.742751415	0.846660946	2.497211014	1.161221949	2.591658171	1.693324124	1
1.879948901	5.035448783	2.966519102	-0.807483913	2.10203558	0.559849252	3.549734488	-0.789707698	0.995505451	1.681663873	0
-5.051121736	-2.202756218	2.855086101	-3.034244857	1.171443825	-2.009817214	-0.541764848	1.427564039	3.251539197	-2.443200923	0
1.724871207	1.184278338	0.030086925	-0.241065657	-3.197145246	-1.089303004	-3.218817467	0.564044251	-0.331986315	1.493093731	1
4.60682034	-1.010080793	0.560934126	3.755505041	1.636493714	-1.067185492	0.561489369	3.842505249	-1.260358635	1.508035312	0
2.711906154	0.884887311	0.403437778	1.675232725	-2.103061439	0.193298386	-3.046261151	0.775140695	-1.53480103	2.81093204	1
0.297206659	1.723185464	1.692983486	-2.240660302	-5.579675948	-2.395126568	0.471760546	-0.170963739	3.033937425	-6.897578983	1
-4.044630827	-0.687337469	1.590414722	-0.696449313	1.481217792	-0.042503335	-1.339052034	0.07025815	3.307457384	-0.776206422	0
-0.983083915	-0.469597063	-2.087234576	-0.628066124	0.671647455	1.386659525	-0.882603475	-0.677106583	-1.261920849	2.845141059	1
2.321546581	3.837462439	2.056883166	0.592825743	1.951223922	-0.54581406	-0.305634362	0.182051465	0.513426436	4.320625824	1
-2.51076267	0.047672732	-0.898297276	-1.071270999	2.256106319	-0.48676706	-1.085827953	-1.571334944	0.710888294	1.966020819	1
-0.467701289	2.255602606	-2.935410378	-1.26317784	-0.24962108	-1.191320708	-0.334655178	-1.128197108	3.002200328	-0.234863397	1
-3.195674131	2.327298437	-0.433129702	-1.732521068	0.3069018	1.754100328	-3.65731569	-2.131794333	1.501288126	4.684726187	0
-3.298246913	-0.993418465	2.204969578	-1.654280378	2.961102786	-0.351453695	-2.15409919	2.759603735	2.08922636	3.808437958	0
-8.248883607	-0.092432907	0.600065556	-2.83691997	2.669865607	2.690983535	0.631229539	-4.480629195	3.299134954	-1.788067642	0
0.582291542	-0.683675862	-1.905729769	-0.275996603	0.26873121	-1.260222206	0.615026974	-1.320139245	-1.654656358	-0.380125295	0
-1.618070797	-0.576704887	-0.113270345	2.167095094	-0.158952451	0.366457827	2.672266351	-0.774263338	4.608431024	-7.984977691	0
0.159343396	0.274921809	0.726214672	-1.129884358	-3.324969578	-0.554016575	-1.027608441	0.52581261	0.562120795	-1.862451447	1
-3.081213579	0.142376397	-1.17319448	-1.97981415	1.24234608	1.251445005	1.616372218	0.031450441	2.835477998	-0.999636668	1
-1.755227869	-2.606485748	2.561143296	-0.52735395	1.923241208	-1.721447197	-1.928132092	3.400492538	0.721544913	1.659972952	0
-6.331584849	-0.073439836	-1.038451172	-5.372837078	2.111982124	-0.728864912	0.768112635	-1.276336817	3.63802043	-0.588154911	1
-1.682112508	2.184719587	-0.86367039	-2.504779039	-0.445880369	-0.819722072	-0.845852639	1.092992836	4.523126761	0.299509631	1
-4.824997445	-1.360091915	2.725328244	-1.638750983	2.369922934	1.182940631	-1.795690941	2.153150094	2.787006294	2.115547162	0
3.000109138	3.314023365	-0.011624558	-2.247651437	0.897747967	-2.212149075	2.578225786	-0.48749776	-1.259251115	2.138463161	0
-1.484615143	-1.694943005	-0.01330744	1.531397024	-1.276407869	-2.533731804	-2.902781375	-2.934012238	0.283089504	-3.601415323	0
-3.187496564	-1.431660275	-1.721494583	-1.238304651	2.163743618	2.231744259	-0.193908515	1.687030934	1.565746401	2.367686235	1
-0.850879637	-0.783430369	1.241436286	-0.230028196	-0.63429619	-1.402329119	2.299995914	-1.669536354	0.551395197	-5.668566035	1
-3.622656457	0.107083974	0.383565771	-0.481340858	0.887187718	-0.241737818	0.080768761	-3.043367406	2.466262928	-3.073086045	0
-2.602518072	-0.949215998	1.926425927	-3.320114389	-1.944751892	-4.922304918	-2.281417737	-0.202300986	1.998031677	-3.285216916	0
0.919752581	3.561819965	-2.384418371	-0.363440047	-0.576115118	-2.360419406	1.464032127	-5.239702115	1.194371868	-3.084377117	1
-5.110256006	0.493704266	-0.135226845	-6.622469051	2.815770502	-2.766354731	1.223533428	1.262833844	4.345355034	0.661735244	1
-1.047794205	0.528895346	0.506169408	-0.584735739	0.463773779	-1.037249728	0.306607768	-3.148274856	-0.620349775	-1.172616755	1
-1.69336866	-2.5644755	1.930811078	-0.387942415	0.836702555	-1.183030559	1.308491836	2.171992165	1.509865306	-3.403114405	0
-1.762822517	0.281050862	0.810978601	-0.993696904	1.240588749	-0.353591366	3.070970493	-0.153338347	2.865302051	-3.829315983	1
-0.749985033	-4.03557768	1.291976379	1.120273618	1.969190638	-2.94654406	1.90691765	2.261631638	0.987914277	-4.89047185	0
1.420583534	-1.829455826	0.542545497	4.06070322	-2.965949586	-0.583985244	1.459601935	0.475601824	2.376079344	-9.185555644	0
-0.519711246	2.347376807	-1.876631537	-2.674643714	-1.887942331	0.548091248	-0.134840703	0.544742257	2.502509864	0.577940335	1
7.185588988	0.443468109	1.959739922	4.057723085	-3.655703498	-4.81204584	-1.986475114	1.467534802	-2.08257403	-2.271891494	0
-5.581249842	0.527878265	0.506897203	-1.349559069	2.639521068	1.92311381	2.23366985	-3.134482899	3.832883635	-3.150370602	0
-0.653089645	4.52173852	3.477173521	-0.9549649	2.139246073	1.131417971	1.668503379	-2.235908046	1.583347249	1.767123371	0
-3.317978519	-0.290140168	0.856167473	-2.758221582	1.826940176	-0.946840184	2.524966154	-0.329544321	2.533611216	-2.727057484	1
-3.254394347	0.175875849	1.406823236	-2.638625795	1.55809973	-0.27653401	-3.47128671	1.06686351	1.152666017	5.109103296	0
-3.623848142	1.027204985	-1.439035593	-4.964344786	1.426763419	-0.017367217	1.361456003	0.672706358	3.018602926	1.181410827	1
0.665583985	4.02261131	0.50809321	-1.113355263	2.751504102	-0.656473978	-0.92202513	0.150649763	1.554683849	5.909587623	1
-0.078576029	0.347772725	-3.078210633	1.178111181	2.815983559	-0.94683795	-3.260630432	-2.417036197	-1.486539145	5.49483784	1
-0.666759377	0.532259881	0.313634619	-0.881843131	-0.735821181	0.517360473	-0.639143075	0.219968657	0.607994376	0.524502186	1
0.71641078	3.707578326	2.803483572	-0.211873078	0.011609918	-1.165653307	-0.20735665	-2.646967811	0.66645377	0.342421779	0
-1.028827854	-0.08978201	0.767334293	-2.088811882	2.202851706	-2.869169183	3.904515504	-0.621480184	1.307692145	-3.655792558	1
1.675109579	-1.757397405	3.872719581	1.305130101	0.366011232	-1.281220757	-0.913397532	5.747665394	0.699271709	0.74290277	0
-1.378019154	-0.872695297	0.352607054	0.97250847	-0.405453234	-0.101796195	1.423100346	-0.553856188	2.482296401	-5.311986872	0
-3.091151076	-0.844980218	-2.149030378	-6.30794969	-0.525425217	-0.512207917	4.057230789	1.918583716	2.184473225	-2.853898353	1
-0.077625694	0.246397638	-0.161506799	-1.771527425	-0.079345628	-0.858596415	3.683814226	0.0563143	0.973590004	-3.641470307	1
-3.735234343	0.286518954	2.892998064	-0.900260292	0.599218118	1.332484793	-4.313419665	1.171014717	2.47374579	3.735322189	0
-1.347978484	-1.811181078	0.842269419	0.493276248	1.547741403	-0.231757199	-0.233354086	1.431751834	0.823348992	-0.267936623	0
-2.033241882	0.514528497	0.760213186	-2.223090228	2.344118012	-4.04182311	0.756252133	-2.844991585	0.867146964	-1.485283543	1
-1.209356643	2.020632257	1.022164173	-0.09570464	1.462428111	0.427246163	2.59273493	-1.706785753	2.763347879	-2.59271084	0
-1.193104191	1.847919532	0.614966508	-0.440827739	0.32561529	0.67585252	-3.517452008	-0.301796115	1.119019798	4.447750289	0
-2.413472828	-0.272145671	0.321322835	-0.525296147	-0.335237924	-0.495695548	0.002840361	-2.922138272	0.787553696	-3.094655271	0
2.26063799	1.764597727	1.558703283	0.45432784	-3.327285563	2.281803056	0.532538746	1.544020715	0.075818374	-0.656683531	1
-0.184835531	-0.145823119	1.544208445	2.180768681	-2.27639718	0.031262525	1.038427232	-1.887370339	1.712776245	-6.898021666	0
1.337829841	0.470430437	0.126008223	0.687003255	-0.157498593	-2.546018361	0.005857916	-0.601533403	0.395212125	-1.667146237	0
-3.434810413	0.382183191	1.672749623	-2.213022634	1.456960531	-0.013910817	-3.188789846	1.115541381	2.11294551	4.080574405	0
7.769927544	0.466858465	-0.191786174	4.25176454	-4.117690503	-3.94781891	2.219025898	1.399440273	-0.62980543	-7.021461218	0
-1.143422806	0.41211304	0.26277162	0.402509769	-0.095322375	-1.628894249	-0.675806448	-2.51907451	1.316419886	-2.554599766	0
-2.043039096	0.17786951	0.336483945	-2.674713757	1.197308842	-1.800671397	1.261378092	-0.761267923	1.206028837	-1.131010324	1
1.000581676	0.595161467	0.034103011	-1.170697659	-0.650858154	-0.643638893	1.285812441	1.135260112	0.221058488	-0.512121901	0
-1.262676696	-0.981044449	-0.39921441	-1.748130213	-0.114869896	-1.678727472	-0.897565635	-0.60628703	-0.640207386	0.089596695	0
0.554556573	0.121618348	0.027519369	0.605312528	-0.126890683	0.390709083	-3.551794331	1.210234467	-0.854425316	4.66880492	1
-0.373437196	-0.066463111	-2.406733985	0.429706679	0.580651333	-2.210789212	-0.49909466	-5.119307192	-1.840786428	-1.254445026	1
-1.345400021	-0.181636725	-0.597081055	-1.532332971	-2.570931738	-2.537054298	2.136610481	-4.028402971	0.792744523	-7.890972644	1
-0.721836003	1.224437923	-2.401442355	-0.413135505	2.182721581	-0.166884127	-2.116705434	-2.126079377	-0.708222124	4.951327387	1
-0.831596197	0.262071376	1.356853803	-1.268906763	0.563060534	-2.159269018	0.490653665	-1.99879147	-0.451427764	-1.277288962	1
-4.046713268	-0.263915052	-3.065270431	-3.176946723	1.086645137	-1.410367076	0.224031321	-1.45717864	3.187337648	-1.532066886	1
-2.933979732	1.262868627	-1.281178623	-3.977300116	-3.045220015	-4.75910752	2.226435505	-4.040175897	4.643575312	-9.921438281	1
-2.77517936	1.403693835	0.616622945	-1.085590357	1.201802406	0.731505869	-1.031705934	-2.03852714	1.577796014	1.314705594	1
0.51313991	2.386658616	-0.545321551	-1.462439901	1.958328448	2.312696512	3.037786323	1.298144783	0.855423682	2.802358228	1
-1.631800166	-2.79976946	2.052082797	-1.48785525	1.456463909	-1.324758386	-0.892494524	3.114530886	-0.433726889	1.474876274	0
-1.801191897	1.363010032	-0.767742116	-5.06637835	-0.156087942	-2.908306423	0.856855379	1.071490653	2.999559155	-0.417803261	1
-2.307735547	0.410592787	0.750280318	-2.505897192	-2.799182902	-2.314152833	-0.474700698	-1.866624818	2.366895966	-4.885492466	0
-4.848483225	-3.593231157	3.541776797	-3.451740644	1.285932808	-2.516426999	0.92120996	3.159171284	3.03857518	-3.906764712	0
-0.845468895	1.61975668	2.478323796	-1.159324616	1.863866529	-3.812995	-0.29910937	-0.917579693	2.221461667	-0.519770173	1
3.882541228	4.110209214	0.544186134	0.424401572	-2.589490584	1.848193399	-1.860162732	0.177446408	-1.693614246	5.01956029	1
-0.035301525	0.576145277	1.67730669	1.372688104	-2.435224846	-1.215963583	-0.105037441	-3.828121685	0.125772159	-5.473441622	0
-0.112034347	0.000998688	0.31010549	-0.776580823	-1.60413452	0.06146701	-3.946684893	3.253398425	1.109721116	3.646892049	1
-1.973330168	1.778431411	-0.537056904	-1.869884892	1.169682194	-0.249512275	-0.18232923	-1.888877642	1.502560714	1.192865296	1
-0.353275156	-1.792263112	-0.519739413	-0.356957016	1.778664756	-1.845585764	0.243685665	0.480807148	-0.872952553	0.30575917	0
-0.709012665	2.182137	2.286488594	0.611547822	-1.210291893	0.168365597	1.600306725	-3.108278615	2.158846579	-5.001132484	0
2.930003812	1.454998056	0.04340412	-0.254889613	-1.27113297	-2.634613657	1.122324182	-2.001634415	-2.1453661	-1.327626326	0
-4.227443952	-2.198815013	-1.206204293	1.678853436	-0.747222869	0.457990207	1.841877307	-2.450949813	4.974937014	-10.08911248	0
-2.439101904	0.462116511	-1.121830303	-2.305716406	-0.712432185	-1.25330023	2.830844684	-3.96297548	1.378511637	-5.799146322	1
2.347490916	1.221309161	1.314773858	-1.089663442	-0.708285382	-1.674364579	2.836249208	1.816154609	0.543840479	-1.995663305	1
-0.300059498	1.274926196	-0.430611506	-1.167281081	-0.604419416	-0.476177487	-3.22669618	1.104392458	1.142974379	3.775883085	1
0.29395466	-0.438929043	-0.060925912	0.776412215	-0.190064001	-0.264557815	1.976464102	1.026250503	1.922118983	-3.680637438	0
